template,seed,entity_id,entity_idx,period_idx,fact_table,metric,distribution,trajectory_position,predicted_center,envelope_sigma,observed,deviation,deviation_in_sigma
saas,1000,c-003,2,20,fct_engagement,feature_adoption,beta,0.15,0.15,0.1751242270445731,0.4076812756377339,0.2576812756377339,1.4714199170863331
saas,1000,c-003,2,11,fct_engagement,feature_adoption,beta,0.15,0.15,0.1751242270445731,0.21337520324391554,0.06337520324391555,0.36188712614722984
saas,1000,c-003,2,12,fct_engagement,feature_adoption,beta,0.15,0.15,0.1751242270445731,0.2683367303894956,0.11833673038949563,0.6757302081303477
saas,1000,c-002,1,9,fct_engagement,feature_adoption,beta,0.325995154906212,0.325995154906212,0.17572116264273635,0.19528251571003252,-0.13071263919617948,-0.7438639559990565
saas,1000,c-002,1,18,fct_engagement,feature_adoption,beta,0.8811155012125662,0.8811155012125662,0.1804249323518007,0.8724710226025982,-0.008644478609967976,-0.04791177415055132
saas,1000,c-003,2,9,fct_engagement,feature_adoption,beta,0.15,0.15,0.1751242270445731,0.12064395536405666,-0.029356044635943337,-0.1676298312995355
saas,1000,c-001,0,16,fct_engagement,feature_adoption,beta,0.2,0.2,0.17524909385774062,0.02452331800573659,-0.17547668199426342,-1.0012986551400234
saas,1000,c-003,2,11,fct_engagement,feature_adoption,beta,0.15,0.15,0.1751242270445731,0.21337520324391554,0.06337520324391555,0.36188712614722984
saas,1000,c-001,0,6,fct_engagement,feature_adoption,beta,0.8756998418272638,0.8756998418272638,0.18035900429532184,1.0,0.12430015817273621,0.6891818828696001
saas,1000,c-002,1,18,fct_engagement,feature_adoption,beta,0.8811155012125662,0.8811155012125662,0.1804249323518007,0.8724710226025982,-0.008644478609967976,-0.04791177415055132
saas,1000,c-003,2,2,fct_engagement,feature_adoption,beta,0.15,0.15,0.1751242270445731,0.07365364057351009,-0.0763463594264899,-0.4359554398321942
saas,1000,c-001,0,22,fct_engagement,feature_adoption,beta,0.2,0.2,0.17524909385774062,0.028543186633705468,-0.17145681336629454,-0.9783606271052991
saas,1000,c-002,1,19,fct_engagement,feature_adoption,beta,0.9155739460932182,0.9155739460932182,0.18085334949862264,0.7898980160114937,-0.1256759300817245,-0.694905183841683
saas,1000,c-001,0,21,fct_engagement,feature_adoption,beta,0.2,0.2,0.17524909385774062,0.15287206521111568,-0.04712793478888433,-0.26891970595374765
saas,1000,c-001,0,12,fct_engagement,feature_adoption,beta,1.0,1.0,0.1819677028979571,0.8051387195611279,-0.19486128043887208,-1.070856406579718
saas,1000,c-002,1,4,fct_engagement,feature_adoption,beta,0.08442605390678178,0.08442605390678178,0.1750144688144522,0.05164057572263559,-0.032785478184146184,-0.18733010136953232
saas,1000,c-001,0,11,fct_engagement,feature_adoption,beta,0.9987571505593219,0.9987571505593219,0.1819506375708605,1.0,0.0012428494406780954,0.006830695716546027
saas,1000,c-002,1,12,fct_engagement,feature_adoption,beta,0.5359748167559216,0.5359748167559216,0.17700400393338717,0.35793396678755013,-0.1780408499683715,-1.00585775469449
saas,1000,c-003,2,17,fct_engagement,feature_adoption,beta,0.15,0.15,0.1751242270445731,0.11504271210913039,-0.034957287890869604,-0.19961423088521146
saas,1000,c-003,2,17,fct_engagement,feature_adoption,beta,0.15,0.15,0.1751242270445731,0.11504271210913039,-0.034957287890869604,-0.19961423088521146
saas,1000,c-001,0,0,fct_revenue,mrr,lognorm,0.0,0.0,0.05,1.1506625458066896e-09,1.1506625458066896e-09,2.3013250916133792e-08
saas,1000,c-003,2,1,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,44.82667617601708,-135.1733238239829,-0.5080599808810199
saas,1000,c-003,2,23,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,197.06258847089492,17.062588470894923,0.064131132734383
saas,1000,c-002,1,1,fct_revenue,mrr,lognorm,0.014668969973657702,17.602763968389244,26.018626448725932,85.70928226988259,68.10651830149335,2.6176062151362474
saas,1000,c-002,1,2,fct_revenue,mrr,lognorm,0.03311106455804438,39.73327746965325,58.72971460180782,39.223169369437144,-0.5101081002161081,-0.008685690091884184
saas,1000,c-001,0,2,fct_revenue,mrr,lognorm,0.1693694525681882,203.24334308182583,300.4137663455909,279.64073498023384,76.39739189840802,0.2543072270879949
saas,1000,c-001,0,20,fct_revenue,mrr,lognorm,0.2,240.0,354.743741318576,316.10348522784204,76.10348522784204,0.21453087500562176
saas,1000,c-003,2,11,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,218.17355122429692,38.173551224296915,0.1434784109506072
saas,1000,c-002,1,21,fct_revenue,mrr,lognorm,0.9668889354419555,1160.2667225303467,1714.988991991072,1425.0609969590687,264.794274428722,0.15439998487762918
saas,1000,c-001,0,9,fct_revenue,mrr,lognorm,0.9894123333202318,1187.2947999842781,1754.9391641438049,588.3135736025959,-598.9812263816823,-0.34131167542432256
saas,1000,c-003,2,22,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,72.53555076412944,-107.46444923587056,-0.40391391200279636
saas,1000,c-002,1,14,fct_revenue,mrr,lognorm,0.6740048450937879,808.8058141125455,1195.4950020770877,277.06357470667297,-531.7422394058725,-0.44478834163422526
saas,1000,c-002,1,13,fct_revenue,mrr,lognorm,0.606719153044591,728.0629836535093,1076.1491114033797,258.35545021183935,-469.7075334416699,-0.43647067907637427
saas,1000,c-002,1,3,fct_revenue,mrr,lognorm,0.05609435321189419,67.31322385427303,99.49560362616513,17.803104292696467,-49.510119561576566,-0.49761112810170943
saas,1000,c-001,0,18,fct_revenue,mrr,lognorm,0.2,240.0,354.743741318576,1041.0114432999314,801.0114432999314,2.2580002125550873
saas,1000,c-002,1,2,fct_revenue,mrr,lognorm,0.03311106455804438,39.73327746965325,58.72971460180782,39.223169369437144,-0.5101081002161081,-0.008685690091884184
saas,1000,c-002,1,8,fct_revenue,mrr,lognorm,0.26399164696839517,316.7899763620742,468.246922612106,2203.787461189032,1886.9974848269578,4.029919672083226
saas,1000,c-002,1,20,fct_revenue,mrr,lognorm,0.9439056467881055,1132.6867761457265,1674.2231029667141,580.124796542385,-552.5619796033416,-0.33004082826488584
saas,1000,c-003,2,8,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,283.03063294493097,103.03063294493097,0.38724905124271014
saas,1000,c-003,2,2,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,16.48649380956422,-163.51350619043578,-0.6145788716202445
saas,1000,c-001,0,20,fct_revenue,mrr,lognorm,0.2,240.0,354.743741318576,316.10348522784204,76.10348522784204,0.21453087500562176
saas,1000,c-001,0,21,fct_revenue,mrr,lognorm,0.2,240.0,354.743741318576,664.8270838483039,424.8270838483039,1.1975604763856564
saas,1000,c-003,2,7,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,202.11008629665147,22.110086296651474,0.08310256567917143
saas,1000,c-003,2,2,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,16.48649380956422,-163.51350619043578,-0.6145788716202445
saas,1000,c-001,0,11,fct_revenue,mrr,lognorm,0.9987571505593219,1198.5085806711863,1771.5142412904709,165.6162999156942,-1032.892280755492,-0.5830561542666883
saas,1000,c-003,2,5,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,307.56965436275414,127.56965436275414,0.4794809680121207
saas,1000,c-002,1,11,fct_revenue,mrr,lognorm,0.46402518324407804,556.8302198928936,823.0501478502102,777.0332419131054,220.20302202021173,0.26754508530905124
saas,1000,c-002,1,8,fct_revenue,mrr,lognorm,0.26399164696839517,316.7899763620742,468.246922612106,2203.787461189032,1886.9974848269578,4.029919672083226
saas,1000,c-001,0,0,fct_revenue,mrr,lognorm,0.0,0.0,0.05,1.1506625458066896e-09,1.1506625458066896e-09,2.3013250916133792e-08
saas,1000,c-003,2,13,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,62.14473057920547,-117.85526942079453,-0.4429686585692482
saas,1000,c-003,2,4,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,40.68441595685644,-139.31558404314356,-0.5236290043259962
saas,1000,c-003,2,3,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,1658.9743727402279,1478.9743727402279,5.558846008080488
saas,1000,c-003,2,4,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,40.68441595685644,-139.31558404314356,-0.5236290043259962
saas,1000,c-003,2,19,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,127.70040428363971,-52.29959571636029,-0.1965723032329897
saas,1000,c-003,2,15,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,700.1104924885412,520.1104924885412,1.954877777614154
saas,1000,c-002,1,10,fct_revenue,mrr,lognorm,0.3932808469554087,471.93701634649045,697.5695951895,662.7282587374639,190.79124239097342,0.2735085412361523
saas,1000,c-002,1,1,fct_revenue,mrr,lognorm,0.014668969973657702,17.602763968389244,26.018626448725932,85.70928226988259,68.10651830149335,2.6176062151362474
saas,1000,c-001,0,23,fct_revenue,mrr,lognorm,0.2,240.0,354.743741318576,133.13760924571886,-106.86239075428114,-0.30123826950991606
saas,1000,c-001,0,20,fct_revenue,mrr,lognorm,0.2,240.0,354.743741318576,316.10348522784204,76.10348522784204,0.21453087500562176
saas,1000,c-001,0,20,fct_revenue,mrr,lognorm,0.2,240.0,354.743741318576,316.10348522784204,76.10348522784204,0.21453087500562176
saas,1000,c-001,0,8,fct_revenue,mrr,lognorm,0.9747669358329719,1169.7203229995664,1728.962348655164,704.237725758814,-465.4825972407524,-0.2692265667918205
saas,1000,c-001,0,21,fct_revenue,mrr,lognorm,0.2,240.0,354.743741318576,664.8270838483039,424.8270838483039,1.1975604763856564
saas,1000,c-001,0,7,fct_revenue,mrr,lognorm,0.9425866040592635,1131.1039248711163,1671.883492203772,1245.639115643363,114.53519077224678,0.06850668201841845
saas,1000,c-003,2,19,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,127.70040428363971,-52.29959571636029,-0.1965723032329897
saas,1000,c-003,2,18,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,164.6978784760373,-15.302121523962711,-0.05751427388903326
saas,1000,c-001,0,7,fct_revenue,mrr,lognorm,0.9425866040592635,1131.1039248711163,1671.883492203772,1245.639115643363,114.53519077224678,0.06850668201841845
saas,1000,c-003,2,16,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,56.747916235902586,-123.25208376409742,-0.4632530261834328
saas,1000,c-003,2,17,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,263.1135991027449,83.1135991027449,0.3123892523799975
saas,1000,c-002,1,3,fct_revenue,mrr,lognorm,0.05609435321189419,67.31322385427303,99.49560362616513,17.803104292696467,-49.510119561576566,-0.49761112810170943
saas,1000,c-002,1,2,fct_revenue,mrr,lognorm,0.03311106455804438,39.73327746965325,58.72971460180782,39.223169369437144,-0.5101081002161081,-0.008685690091884184
saas,1000,c-002,1,14,fct_revenue,mrr,lognorm,0.6740048450937879,808.8058141125455,1195.4950020770877,277.06357470667297,-531.7422394058725,-0.44478834163422526
saas,1000,c-003,2,20,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,110.3054021689415,-69.6945978310585,-0.2619528398048873
saas,1000,c-002,1,16,fct_revenue,mrr,lognorm,0.7915009637473939,949.8011564968726,1403.9000656850455,1378.1483317520308,428.34717525515816,0.30511229803678536
saas,1000,c-001,0,12,fct_revenue,mrr,lognorm,1.0,1200.0,1773.71870659288,465.66338361279094,-734.336616387209,-0.4140096248958154
saas,1000,c-001,0,8,fct_revenue,mrr,lognorm,0.9747669358329719,1169.7203229995664,1728.962348655164,704.237725758814,-465.4825972407524,-0.2692265667918205
saas,1000,c-003,2,10,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,590.2606868388227,410.2606868388227,1.5419983086528553
saas,1000,c-001,0,6,fct_revenue,mrr,lognorm,0.8756998418272638,1050.8398101927166,1553.2451908094442,875.0670197934752,-175.77279039924144,-0.113164870195182
saas,1000,c-002,1,23,fct_revenue,mrr,lognorm,1.0,1200.0,1773.71870659288,282.1255043302242,-917.8744956697758,-0.5174859419692949
saas,1000,c-003,2,8,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,283.03063294493097,103.03063294493097,0.38724905124271014
saas,1000,c-002,1,2,fct_revenue,mrr,lognorm,0.03311106455804438,39.73327746965325,58.72971460180782,39.223169369437144,-0.5101081002161081,-0.008685690091884184
saas,1000,c-001,0,6,fct_revenue,mrr,lognorm,0.8756998418272638,1050.8398101927166,1553.2451908094442,875.0670197934752,-175.77279039924144,-0.113164870195182
saas,1000,c-003,2,13,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,62.14473057920547,-117.85526942079453,-0.4429686585692482
saas,1000,c-003,2,22,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,72.53555076412944,-107.46444923587056,-0.40391391200279636
saas,1000,c-003,2,4,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,40.68441595685644,-139.31558404314356,-0.5236290043259962
saas,1000,c-001,0,0,fct_revenue,mrr,lognorm,0.0,0.0,0.05,1.1506625458066896e-09,1.1506625458066896e-09,2.3013250916133792e-08
saas,1000,c-001,0,20,fct_revenue,mrr,lognorm,0.2,240.0,354.743741318576,316.10348522784204,76.10348522784204,0.21453087500562176
saas,1000,c-002,1,18,fct_revenue,mrr,lognorm,0.8811155012125662,1057.3386014550795,1562.85104716969,1202.1585675251,144.81996607002043,0.09266395945556562
saas,1000,c-001,0,13,fct_revenue,mrr,lognorm,1.0,1200.0,1773.71870659288,1552.4635610416417,352.4635610416417,0.1987144634217033
saas,1000,c-002,1,16,fct_revenue,mrr,lognorm,0.7915009637473939,949.8011564968726,1403.9000656850455,1378.1483317520308,428.34717525515816,0.30511229803678536
saas,1000,c-003,2,5,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,307.56965436275414,127.56965436275414,0.4794809680121207
saas,1000,c-001,0,13,fct_revenue,mrr,lognorm,1.0,1200.0,1773.71870659288,1552.4635610416417,352.4635610416417,0.1987144634217033
saas,1000,c-003,2,17,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,263.1135991027449,83.1135991027449,0.3123892523799975
saas,1000,c-001,0,5,fct_revenue,mrr,lognorm,0.7514383155053093,901.7259786063711,1332.8401970624095,1014.0583305670714,112.3323519607003,0.08428043527519781
saas,1000,c-002,1,17,fct_revenue,mrr,lognorm,0.8398839988566228,1007.8607986279474,1489.7179601400248,382.0457144325417,-625.8150841954057,-0.4200896417578148
saas,1000,c-003,2,21,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,717.5783297456823,537.5783297456823,2.0205320710193537
saas,1000,c-002,1,1,fct_revenue,mrr,lognorm,0.014668969973657702,17.602763968389244,26.018626448725932,85.70928226988259,68.10651830149335,2.6176062151362474
saas,1000,c-001,0,20,fct_revenue,mrr,lognorm,0.2,240.0,354.743741318576,316.10348522784204,76.10348522784204,0.21453087500562176
saas,1000,c-001,0,4,fct_revenue,mrr,lognorm,0.5623254143086189,674.7904971703427,997.407106551789,697.6984378034565,22.907940633113753,0.022967492894962936
saas,1000,c-002,1,21,fct_revenue,mrr,lognorm,0.9668889354419555,1160.2667225303467,1714.988991991072,1425.0609969590687,264.794274428722,0.15439998487762918
saas,1000,c-001,0,9,fct_revenue,mrr,lognorm,0.9894123333202318,1187.2947999842781,1754.9391641438049,588.3135736025959,-598.9812263816823,-0.34131167542432256
saas,1000,c-003,2,20,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,110.3054021689415,-69.6945978310585,-0.2619528398048873
saas,1000,c-003,2,11,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,218.17355122429692,38.173551224296915,0.1434784109506072
saas,1000,c-003,2,12,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,966.5448050058058,786.5448050058058,2.9562929081604388
saas,1000,c-002,1,9,fct_revenue,mrr,lognorm,0.325995154906212,391.1941858874544,578.223704515792,984.1280343177299,592.9338484302755,1.0254402297927268
saas,1000,c-002,1,18,fct_revenue,mrr,lognorm,0.8811155012125662,1057.3386014550795,1562.85104716969,1202.1585675251,144.81996607002043,0.09266395945556562
saas,1000,c-003,2,9,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,222.21111249320123,42.21111249320123,0.158653914837429
saas,1000,c-001,0,16,fct_revenue,mrr,lognorm,0.2,240.0,354.743741318576,313.44871561536723,73.44871561536723,0.20704724864872798
saas,1000,c-003,2,11,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,218.17355122429692,38.173551224296915,0.1434784109506072
saas,1000,c-001,0,6,fct_revenue,mrr,lognorm,0.8756998418272638,1050.8398101927166,1553.2451908094442,875.0670197934752,-175.77279039924144,-0.113164870195182
saas,1000,c-002,1,18,fct_revenue,mrr,lognorm,0.8811155012125662,1057.3386014550795,1562.85104716969,1202.1585675251,144.81996607002043,0.09266395945556562
saas,1000,c-003,2,2,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,16.48649380956422,-163.51350619043578,-0.6145788716202445
saas,1000,c-002,1,19,fct_revenue,mrr,lognorm,0.9155739460932182,1098.6887353118618,1623.9706354546022,2056.573806000976,957.8850706891144,0.5898413738380012
saas,1000,c-001,0,21,fct_revenue,mrr,lognorm,0.2,240.0,354.743741318576,664.8270838483039,424.8270838483039,1.1975604763856564
saas,1000,c-001,0,12,fct_revenue,mrr,lognorm,1.0,1200.0,1773.71870659288,465.66338361279094,-734.336616387209,-0.4140096248958154
saas,1000,c-002,1,4,fct_revenue,mrr,lognorm,0.08442605390678178,101.31126468813812,149.7480711382777,305.32960602413687,204.01834133599874,1.362410479047892
saas,1000,c-001,0,11,fct_revenue,mrr,lognorm,0.9987571505593219,1198.5085806711863,1771.5142412904709,165.6162999156942,-1032.892280755492,-0.5830561542666883
saas,1000,c-002,1,12,fct_revenue,mrr,lognorm,0.5359748167559216,643.1697801071059,950.6685587426691,1394.4454244835936,751.2756443764877,0.7902603251864208
saas,1000,c-003,2,17,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,263.1135991027449,83.1135991027449,0.3123892523799975
saas,1000,c-003,2,17,fct_revenue,mrr,lognorm,0.15,180.0,266.05780598893205,263.1135991027449,83.1135991027449,0.3123892523799975
saas,1000,c-001,0,0,fct_support_tickets,churn_risk,beta,0.0,1.0,0.1673624930551426,0.8244456649742959,-0.17555433502570406,-1.048946701384655
saas,1000,c-003,2,1,fct_support_tickets,churn_risk,beta,0.15,0.85,0.1652769012343608,0.7840992506626218,-0.06590074933737822,-0.39872933752510087
saas,1000,c-003,2,23,fct_support_tickets,churn_risk,beta,0.15,0.85,0.1652769012343608,1.0,0.15000000000000002,0.9075678384561535
saas,1000,c-002,1,1,fct_support_tickets,churn_risk,beta,0.014668969973657702,0.9853310300263423,0.16714483892260804,0.8260043993794799,-0.15932663064686237,-0.9532249495339448
saas,1000,c-002,1,2,fct_support_tickets,churn_risk,beta,0.03311106455804438,0.9668889354419556,0.16687537150620177,0.7099876355087509,-0.25690129993320476,-1.5394800180184602
